_id_x,lat,long,id_x,nombre,codigo,redesid,_id_y,date,validoorig,city,state,valororig,parametro,estacionesid,id_y,hora,fecha
5cccf5bee2705c193282060f,19.199166666667,-99.010833333333,299,Milpa Alta,MPA,119,5cccec59e2705c193262961f,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,3,PM2.5,299,299PM2.518013000,0,2018-01-30
5cccf5bee2705c1932820610,19.371666666667,-99.159166666667,300,Benito Juárez,BJU,119,5cccec5fe2705c1932632afc,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,5,PM2.5,300,300PM2.518013000,0,2018-01-30
5cccf5bee2705c1932820611,19.292222222222,-99.380555555556,301,Instituto Nacional de Investigaciones Nucleares,INN,119,5cccec63e2705c193263a8f2,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,3,PM2.5,301,301PM2.518013000,0,2018-01-30
5cccf5bee2705c1932820614,25.421472222222,-100.99686111111,304,Finanzas,FIN,123,5cccec6fe2705c193265182f,2018-01-30T00:00:00.000Z,1,Saltillo,Coahuila,16.962,PM2.5,304,304PM2.518013000,0,2018-01-30
5cccf5bee2705c1932820615,26.908194444444,-101.427,305,Jurisdicción Sanitaria,JUR,124,5cccec75e2705c193265daa6,2018-01-30T00:00:00.000Z,1,Monclova,Coahuila,16.693,PM2.5,305,305PM2.518013000,0,2018-01-30
5cccf5bee2705c1932820616,28.707666666667,-100.5265,306,Centro de Rehabilitación DIF,DIF,125,5cccec7be2705c193266ae1d,2018-01-30T00:00:00.000Z,1,Piedras Negras,Coahuila,13.135,PM2.5,306,306PM2.518013000,0,2018-01-30
5cccf5bee2705c193282061d,20.914755555556,-100.74380555556,352,Presidencia Municipal,PRE-SMA,130,5cccec8ae2705c1932685fd0,2018-01-30T00:00:00.000Z,1,San Miguel de Allende,Guanajuato,10,PM2.5,352,352PM2.518013000,0,2018-01-30
5cccf5bee2705c193282061e,20.425277777778,-101.19805555556,356,Presidencia Municipal,ABA,134,5cccec8ce2705c1932689d94,2018-01-30T00:00:00.000Z,1,Abasolo,Guanajuato,4,PM2.5,356,356PM2.518013000,0,2018-01-30
5cccf5bee2705c193282061f,21.295861111111,-100.52330555556,358,Presidencia Municipal,SLP,136,5cccec8de2705c193268d456,2018-01-30T00:00:00.000Z,1,San Luis de la Paz,Guanajuato,5,PM2.5,358,358PM2.518013000,0,2018-01-30
5cccf5bee2705c1932820620,21.017583333333,-101.25736111111,359,Universidad Gto Sede Belen,UG-B,137,5cccec8fe2705c1932691010,2018-01-30T00:00:00.000Z,1,Guanajuato,Guanajuato,2,PM2.5,359,359PM2.518013000,0,2018-01-30
