_id_x,lat,long,id_x,nombre,codigo,redesid,_id_y,date,validoorig,city,state,valororig,parametro,estacionesid,id_y,hora,fecha
5cccf5bee2705c1932820582,21.883780555556,-102.295825,33,Centro,CEN,30,5cccec86e2705c193267e5e1,2018-01-30T00:00:00.000Z,1,Aguascalientes,Aguascalientes,985,PM10,33,33PM1018013000,0,2018-01-30
5cccf5bee2705c193282058c,28.632775,-106.03886694444,53,SUR,SUR,38,5cccecb9e2705c19326e4799,2018-01-30T00:00:00.000Z,1,Chihuahua,Chihuahua -Estatal,68.8,PM10,53,53PM1018013000,0,2018-01-30
5cccf5bee2705c193282058d,28.652227777778,-106.08535833333,54,Centro,CEN,38,5cccecbee2705c19326ed7be,2018-01-30T00:00:00.000Z,1,Chihuahua,Chihuahua -Estatal,60.6,PM10,54,54PM1018013000,0,2018-01-30
5cccf5bee2705c193282058f,25.522694444444,-103.39580555556,56,CONALEP,CNP,40,5cccecc8e2705c19326fcca6,2018-01-30T00:00:00.000Z,1,Torreón,Coahuila,34.012,PM10,56,56PM1018013000,0,2018-01-30
5cccf5bee2705c1932820591,24.034472222222,-104.64502777778,58,ITD,ITD,42,5cccecd0e2705c1932709d78,2018-01-30T00:00:00.000Z,1,Durango,Durango,64.082,PM10,58,58PM1018013000,0,2018-01-30
5cccf5bee2705c1932820593,24.026777777778,-104.692975,60,SRNyMA,SRN,42,5cccecdae2705c193271b93f,2018-01-30T00:00:00.000Z,1,Durango,Durango,61.975,PM10,60,60PM1018013000,0,2018-01-30
5cccf5bee2705c1932820594,25.551222222222,-103.50252777778,65,Campestre,CAM,43,5cccecdfe2705c1932724813,2018-01-30T00:00:00.000Z,1,Gómez Palacio,Durango,49.153,PM10,65,65PM1018013000,0,2018-01-30
5cccf5bee2705c1932820596,20.5175,-100.81555555556,68,Policía,POL,45,5cccece3e2705c193272b7d3,2018-01-30T00:00:00.000Z,1,Celaya,Guanajuato,45.9,PM10,68,68PM1018013000,0,2018-01-30
5cccf5bee2705c1932820597,20.545277777778,-100.80694444444,69,Tecnológico,TEC,45,5cccece8e2705c19327346a5,2018-01-30T00:00:00.000Z,1,Celaya,Guanajuato,66.03,PM10,69,69PM1018013000,0,2018-01-30
5cccf5bee2705c1932820598,20.5375,-100.83972222222,70,San Juanico,SJ,45,5cccecece2705c193273c915,2018-01-30T00:00:00.000Z,1,Celaya,Guanajuato,55.85,PM10,70,70PM1018013000,0,2018-01-30
5cccf5bee2705c193282059a,21.118055555556,-101.60216666667,72,Bomberos,BOM,46,5cccecf5e2705c193274d5a9,2018-01-30T00:00:00.000Z,1,Irapuato,Guanajuato,31.01,PM10,72,72PM1018013000,0,2018-01-30
5cccf5bee2705c193282059b,20.658055555556,-101.34888888889,73,Teódula,TEO,46,5cccecfce2705c1932758dad,2018-01-30T00:00:00.000Z,1,Irapuato,Guanajuato,26.827,PM10,73,73PM1018013000,0,2018-01-30
5cccf5bee2705c193282059c,21.103055555556,-101.63611111111,74,CICEG - Bomberos,CC,47,5ccced03e2705c1932764d64,2018-01-30T00:00:00.000Z,1,León,Guanajuato,23.882,PM10,74,74PM1018013000,0,2018-01-30
5cccf5bee2705c193282059d,21.133333333333,-101.68,75,Facultad de Medicina,FM,47,5ccced09e2705c193276f893,2018-01-30T00:00:00.000Z,1,León,Guanajuato,20.185,PM10,75,75PM1018013000,0,2018-01-30
5cccf5bee2705c193282059e,21.108611111111,-101.68861111111,76,T21,T21,47,5ccced0ee2705c1932777f98,2018-01-30T00:00:00.000Z,1,León,Guanajuato,16.473,PM10,76,76PM1018013000,0,2018-01-30
5cccf5bee2705c193282059f,20.578611111111,-101.19888888889,77,Cruz roja,CR,48,5ccced14e2705c1932782dec,2018-01-30T00:00:00.000Z,1,Salamanca,Guanajuato,28.847,PM10,77,77PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a0,20.558055555556,-101.20472222222,78,DIF,DIF,48,5ccced1be2705c19327900d1,2018-01-30T00:00:00.000Z,1,Salamanca,Guanajuato,41.62,PM10,78,78PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a1,20.565,-101.18805555556,79,Nativitas,NAT,48,5ccced22e2705c193279b072,2018-01-30T00:00:00.000Z,1,Salamanca,Guanajuato,27.25,PM10,79,79PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a3,20.06,-99.221944444444,82,Centro de Salud,ATI,51,5ccced2de2705c19327b0913,2018-01-30T00:00:00.000Z,1,Atitalaquia,Hidalgo,17.2229444444445,PM10,82,82PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a4,20.006666666667,-99.218888888889,83,Primaria Revolución,ATO,52,5ccced35e2705c19327bd695,2018-01-30T00:00:00.000Z,1,Atotonilco,Hidalgo,31.4587916666667,PM10,83,83PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a5,19.771694444444,-98.577694444444,84,Estación de Bomberos de Cd. Sahagún,TEP,53,5ccced3de2705c19327c97f8,2018-01-30T00:00:00.000Z,1,Tepeapulco,Hidalgo,-15,PM10,84,84PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a6,20.375111111111,-99.654444444444,85,Hospital,HUI,54,5ccced45e2705c19327d63a4,2018-01-30T00:00:00.000Z,1,Huichapan,Hidalgo,9.44216666666667,PM10,85,85PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a7,20.505555555556,-99.580277777778,87,Primaria Melchor Ocampo,TPJ,56,5ccced4de2705c19327e3cd9,2018-01-30T00:00:00.000Z,1,Tepeji,Hidalgo,18.1699166666667,PM10,87,87PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a8,20.053777777778,-99.340055555556,90,Centro de Salud,CSA,58,5ccced54e2705c19327f0816,2018-01-30T00:00:00.000Z,1,Tula,Hidalgo,16.2433333333333,PM10,90,90PM1018013000,0,2018-01-30
5cccf5bee2705c19328205a9,20.120555555556,-98.74,92,Jardín del Maestro,JDN,59,5ccced5be2705c19327fcb34,2018-01-30T00:00:00.000Z,1,Pachuca,Hidalgo,1.11706277777778,PM10,92,92PM1018013000,0,2018-01-30
5cccf5bee2705c19328205aa,20.077222222222,-98.777972222222,93,Museo del Rehilete,REH,59,5ccced63e2705c1932809d4b,2018-01-30T00:00:00.000Z,1,Pachuca,Hidalgo,28.4957638888889,PM10,93,93PM1018013000,0,2018-01-30
5cccf5bee2705c19328205ab,19.840583333333,-98.981333333333,96,Biblioteca,TIZ,60,5ccced6ae2705c1932817c53,2018-01-30T00:00:00.000Z,1,Tizayuca,Hidalgo,33.2226111111111,PM10,96,96PM1018013000,0,2018-01-30
5cccf5bee2705c19328205ad,20.673764722222,-103.33333611111,102,Centro ,CEN,63,5ccceacee2705c193234e799,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,8.4514,PM10,102,102PM1018013000,0,2018-01-30
5cccf5bee2705c19328205ae,20.631268055556,-103.41643083333,103,Las Águilas,AGU,63,5cccead5e2705c193235a171,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,11.482,PM10,103,103PM1018013000,0,2018-01-30
5cccf5bee2705c19328205af,20.576823888889,-103.32652861111,104,Las Pintas,PIN,63,5ccceadbe2705c1932364b65,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,9.179,PM10,104,104PM1018013000,0,2018-01-30
5cccf5bee2705c19328205b1,20.614444444444,-103.34333333333,106,Miravalle,MIR,63,5ccceae6e2705c1932376366,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,16.142,PM10,106,106PM1018013000,0,2018-01-30
5cccf5bee2705c19328205b2,20.700538611111,-103.29661666667,107,Oblatos,OBL,63,5ccceaece2705c1932382a07,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,6.9148,PM10,107,107PM1018013000,0,2018-01-30
5cccf5bee2705c19328205b3,20.529149444444,-103.37717944444,108,Santa Fe,SFE,63,5ccceaf2e2705c193238d597,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,19,PM10,108,108PM1018013000,0,2018-01-30
5cccf5bee2705c19328205b4,20.640966666667,-103.31259194444,109,Tlaquepaque,TLA,63,5ccceaf7e2705c19323993d8,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,0.075979,PM10,109,109PM1018013000,0,2018-01-30
5cccf5bee2705c19328205b5,20.680193055556,-103.39855138889,110,Vallarta,VAL,63,5ccceafde2705c19323a53b0,2018-01-30T00:00:00.000Z,1,Guadalajara,Jalisco,16.354,PM10,110,110PM1018013000,0,2018-01-30
5cccf5bee2705c19328205bb,19.260305555556,-99.645722222222,123,Ceboruco,CB,65,5ccceb02e2705c19323b13ac,2018-01-30T00:00:00.000Z,1,Toluca,México,18,PM10,123,123PM1018013000,0,2018-01-30
5cccf5bee2705c19328205bc,19.278083333333,-99.656416666667,124,Toluca Centro,CE,65,5ccceb09e2705c19323bd0b1,2018-01-30T00:00:00.000Z,1,Toluca,México,15,PM10,124,124PM1018013000,0,2018-01-30
5cccf5bee2705c19328205bd,19.270194444444,-99.595194444444,125,Metepec,MT,65,5ccceb10e2705c19323cba8c,2018-01-30T00:00:00.000Z,1,Toluca,México,15,PM10,125,125PM1018013000,0,2018-01-30
5cccf5bee2705c19328205be,19.283444444444,-99.683488888889,126,Oxtotitlán,OX,65,5ccceb17e2705c19323d9ef8,2018-01-30T00:00:00.000Z,1,Toluca,México,11,PM10,126,126PM1018013000,0,2018-01-30
5cccf5bee2705c19328205c0,19.280416666667,-99.541666666667,128,San Mateo Atenco,SM,65,5ccceb25e2705c19323f47ef,2018-01-30T00:00:00.000Z,1,Toluca,México,30,PM10,128,128PM1018013000,0,2018-01-30
5cccf5bee2705c19328205c5,18.921817777778,-99.234896666667,134,Cuernavaca 01,PGO,69,5ccceb31e2705c193240c15a,2018-01-30T00:00:00.000Z,1,Cuernavaca,Morelos,24.9005,PM10,134,134PM1018013000,0,2018-01-30
5cccf5bee2705c19328205c8,21.509805555556,-104.91018055556,137,Primaria Julián Gascón Mercado,PRIM,71,5ccceb40e2705c1932425c9a,2018-01-30T00:00:00.000Z,1,Tepic,Nayarit,28,PM10,137,137PM1018013000,0,2018-01-30
5cccf5bee2705c19328205ca,25.756944444444,-100.36583333333,140,San Bernabé,NO,72,5ccceb4be2705c193243c5de,2018-01-30T00:00:00.000Z,1,Monterrey,Nuevo León,54,PM10,140,140PM1018013000,0,2018-01-30
5cccf5bee2705c19328205cb,25.675833333333,-100.33833333333,141,Obispado,CE,72,5ccceb52e2705c193244710a,2018-01-30T00:00:00.000Z,1,Monterrey,Nuevo León,17,PM10,141,141PM1018013000,0,2018-01-30
5cccf5bee2705c19328205cc,25.745277777778,-100.255,142,San Nicolás,NE,72,5ccceb57e2705c1932451296,2018-01-30T00:00:00.000Z,1,Monterrey,Nuevo León,43,PM10,142,142PM1018013000,0,2018-01-30
5cccf5bee2705c19328205ce,25.800555555556,-100.34444444444,144,Escobedo,N,72,5ccceb62e2705c1932463c38,2018-01-30T00:00:00.000Z,1,Monterrey,Nuevo León,30,PM10,144,144PM1018013000,0,2018-01-30
5cccf5bee2705c19328205cf,25.783333333333,-100.58583333333,145,García,NO2,72,5ccceb66e2705c193246bba3,2018-01-30T00:00:00.000Z,1,Monterrey,Nuevo León,36,PM10,145,145PM1018013000,0,2018-01-30
5cccf5bee2705c19328205d0,25.777222222222,-100.18833333333,146,Apodaca,NE2,72,5ccceb69e2705c1932471dbe,2018-01-30T00:00:00.000Z,1,Monterrey,Nuevo León,63,PM10,146,146PM1018013000,0,2018-01-30
5cccf5bee2705c19328205d3,16.699340277778,-96.866455,160,CEDART,CED,73,5ccceb79e2705c193248de52,2018-01-30T00:00:00.000Z,1,Oaxaca,Oaxaca,17,PM10,160,160PM1018013000,0,2018-01-30
5cccf5bee2705c19328205d5,19.041388888889,-98.214222222222,162,Las Ninfas,NIN,74,5ccceb84e2705c19324a0b1b,2018-01-30T00:00:00.000Z,1,Puebla,Puebla,38.3278333333333,PM10,162,162PM1018013000,0,2018-01-30
5cccf5bee2705c19328205d6,19.062722222222,-98.224527777778,163,Benemérito Instituto Normal del Estado,BINE,74,5ccceb87e2705c19324a6ee1,2018-01-30T00:00:00.000Z,1,Puebla,Puebla,8.10554166666667,PM10,163,163PM1018013000,0,2018-01-30
5cccf5bee2705c19328205df,22.174222222222,-100.99308333333,174,Biblioteca,BIB,79,5ccceb9ae2705c19324c989a,2018-01-30T00:00:00.000Z,1,San Luis Potosí Estatal,San Luis Potosí,19.148,PM10,174,174PM1018013000,0,2018-01-30
5cccf5bee2705c19328205e6,31.293111111111,-110.95230555556,187,Instituto Tecnológico de Nogales,TEC,88,5ccceb9de2705c19324cfa37,2018-01-30T00:00:00.000Z,1,Nogales,Sonora,82.0879722222222,PM10,187,187PM1018013000,0,2018-01-30
5cccf5bee2705c19328205e9,19.317583333333,-98.237305555556,220,Palacio de Gobierno,PGO,107,5ccceba3e2705c19324dad80,2018-01-30T00:00:00.000Z,1,Tlaxcala,Tlaxcala,13,PM10,220,220PM1018013000,0,2018-01-30
5cccf5bee2705c19328205eb,19.530094444444,-96.881880555556,235,STPS,STP,115,5cccebaee2705c19324ef568,2018-01-30T00:00:00.000Z,1,Xalapa,Veracruz,17.3,PM10,235,235PM1018013000,0,2018-01-30
5cccf5bee2705c19328205ed,19.635555555556,-98.912222222222,240,Acolman,ACO,119,5cccebb8e2705c1932505926,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,17,PM10,240,240PM1018013000,0,2018-01-30
5cccf5bee2705c19328205ef,19.272222222222,-99.207777777778,242,Ajusco Medio,AJM,119,5cccebbde2705c1932510a62,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,22,PM10,242,242PM1018013000,0,2018-01-30
5cccf5bee2705c19328205f6,19.722222222222,-99.198611111111,249,Cuautitlán,CUT,119,5cccebdae2705c19325441a9,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,17,PM10,249,249PM1018013000,0,2018-01-30
5cccf5bee2705c19328205f7,19.4825,-99.243611111111,250,FES Acatlán,FAC,119,5cccebe0e2705c193254e1c2,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,9,PM10,250,250PM1018013000,0,2018-01-30
5cccf5bee2705c19328205f8,19.411666666667,-99.152222222222,251,Hospital General de México,HGM,119,5cccebe6e2705c1932557c89,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,14,PM10,251,251PM1018013000,0,2018-01-30
5cccf5bee2705c19328205f9,19.384444444444,-99.117777777778,252,Iztacalco,IZT,119,5cccebebe2705c1932562ce9,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,18,PM10,252,252PM1018013000,0,2018-01-30
5cccf5bee2705c19328205fc,19.424722222222,-99.119722222222,256,Merced,MER,119,5cccebf8e2705c1932577aef,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,14,PM10,256,256PM1018013000,0,2018-01-30
5cccf5bee2705c1932820600,19.533055555556,-99.030555555556,260,San Agustín,SAG,119,5cccec0ee2705c193259ecb7,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,18,PM10,260,260PM1018013000,0,2018-01-30
5cccf5bee2705c1932820601,19.3575,-99.263055555556,262,Santa Fe,SFE,119,5cccec14e2705c19325a9f0d,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,20,PM10,262,262PM1018013000,0,2018-01-30
5cccf5bee2705c1932820602,19.404,-99.202722222222,263,Miguel Hidalgo,MGH,119,5cccec1be2705c19325b5e4f,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,14,PM10,263,263PM1018013000,0,2018-01-30
5cccf5bee2705c1932820604,19.529166666667,-99.204722222222,266,Tlalnepantla,TLA,119,5cccec26e2705c19325c8c35,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,26,PM10,266,266PM1018013000,0,2018-01-30
5cccf5bee2705c1932820609,19.526111111111,-99.0825,271,Xalostoc,XAL,119,5cccec41e2705c19325fc298,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,22,PM10,271,271PM1018013000,0,2018-01-30
5cccf5bee2705c193282060a,20.508972222222,-97.446986111111,291,Universidad Veracruzana,PR-03,120,5cccec48e2705c1932608e4b,2018-01-30T00:00:00.000Z,1,Poza Rica,Veracruz,20,PM10,291,291PM1018013000,0,2018-01-30
5cccf5bee2705c193282060b,20.08525,-98.366638888889,292,Tulancingo,TLN,121,5cccec50e2705c1932617705,2018-01-30T00:00:00.000Z,1,Tulancingo,Hidalgo,14.8286666666667,PM10,292,292PM1018013000,0,2018-01-30
5cccf5bee2705c193282060e,17.094666666667,-96.752166666667,297,Casa Hogar,CHO,73,5cccec55e2705c19326220ad,2018-01-30T00:00:00.000Z,1,Oaxaca,Oaxaca,30,PM10,297,297PM1018013000,0,2018-01-30
5cccf5bee2705c193282060f,19.199166666667,-99.010833333333,299,Milpa Alta,MPA,119,5cccec59e2705c1932629218,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,12,PM10,299,299PM1018013000,0,2018-01-30
5cccf5bee2705c1932820610,19.371666666667,-99.159166666667,300,Benito Juárez,BJU,119,5cccec5de2705c1932630b95,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,17,PM10,300,300PM1018013000,0,2018-01-30
5cccf5bee2705c1932820611,19.292222222222,-99.380555555556,301,Instituto Nacional de Investigaciones Nucleares,INN,119,5cccec62e2705c1932639835,2018-01-30T00:00:00.000Z,1,Valle de México,Ciudad de México,3,PM10,301,301PM1018013000,0,2018-01-30
5cccf5bee2705c1932820613,21.903,-102.28461111111,303,Instituto Educativo,IED,30,5cccec69e2705c1932645cf0,2018-01-30T00:00:00.000Z,1,Aguascalientes,Aguascalientes,44.116,PM10,303,303PM1018013000,0,2018-01-30
5cccf5bee2705c1932820614,25.421472222222,-100.99686111111,304,Finanzas,FIN,123,5cccec6ee2705c193264f99e,2018-01-30T00:00:00.000Z,1,Saltillo,Coahuila,28.549,PM10,304,304PM1018013000,0,2018-01-30
