_id_x,lat,long,id_x,nombre,codigo,redesid,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,state,validoorig,valororig
5cccf5bee2705c19328205b1,20.614444444444,-103.34333333333,106,Miravalle,MIR,63,5ccceae3e2705c193237258a,Guadalajara,2018-01-30T00:00:00.000Z,106,2018-01-30,0,106NO218013000,NO2,Jalisco,1,0.013473
5cccf5bee2705c19328205b2,20.700538611111,-103.29661666667,107,Oblatos,OBL,63,5ccceaeae2705c193237eecb,Guadalajara,2018-01-30T00:00:00.000Z,107,2018-01-30,0,107NO218013000,NO2,Jalisco,1,0.0050826
5cccf5bee2705c19328205b3,20.529149444444,-103.37717944444,108,Santa Fe,SFE,63,5ccceaefe2705c19323896a8,Guadalajara,2018-01-30T00:00:00.000Z,108,2018-01-30,0,108NO218013000,NO2,Jalisco,1,0.00483
5cccf5bee2705c19328205b4,20.640966666667,-103.31259194444,109,Tlaquepaque,TLA,63,5ccceaf6e2705c1932395d61,Guadalajara,2018-01-30T00:00:00.000Z,109,2018-01-30,0,109NO218013000,NO2,Jalisco,1,0.0060492
5cccf5bee2705c19328205b5,20.680193055556,-103.39855138889,110,Vallarta,VAL,63,5ccceafbe2705c19323a1311,Guadalajara,2018-01-30T00:00:00.000Z,110,2018-01-30,0,110NO218013000,NO2,Jalisco,1,0.0033773
5cccf5bee2705c19328205bb,19.260305555556,-99.645722222222,123,Ceboruco,CB,65,5ccceb01e2705c19323ad5b2,Toluca,2018-01-30T00:00:00.000Z,123,2018-01-30,0,123NO218013000,NO2,México,1,0.024
5cccf5bee2705c19328205bc,19.278083333333,-99.656416666667,124,Toluca Centro,CE,65,5ccceb07e2705c19323b8dae,Toluca,2018-01-30T00:00:00.000Z,124,2018-01-30,0,124NO218013000,NO2,México,1,0.023
5cccf5bee2705c19328205bd,19.270194444444,-99.595194444444,125,Metepec,MT,65,5ccceb0ee2705c19323c768a,Toluca,2018-01-30T00:00:00.000Z,125,2018-01-30,0,125NO218013000,NO2,México,1,0.023
5cccf5bee2705c19328205be,19.283444444444,-99.683488888889,126,Oxtotitlán,OX,65,5ccceb15e2705c19323d6425,Toluca,2018-01-30T00:00:00.000Z,126,2018-01-30,0,126NO218013000,NO2,México,1,0.011
5cccf5bee2705c19328205c0,19.280416666667,-99.541666666667,128,San Mateo Atenco,SM,65,5ccceb23e2705c19323f076a,Toluca,2018-01-30T00:00:00.000Z,128,2018-01-30,0,128NO218013000,NO2,México,1,0.014
5cccf5bee2705c19328205c1,19.690461111111,-101.20478888889,129,Universidad Michoacana de San Nicolás Hidalgo,ECU,66,5ccceb28e2705c19323fbe6c,Morelia,2018-01-30T00:00:00.000Z,129,2018-01-30,0,129NO218013000,NO2,Michoacán,1,0.0052
5cccf5bee2705c19328205ca,25.756944444444,-100.36583333333,140,San Bernabé,NO,72,5ccceb4ae2705c1932439c4b,Monterrey,2018-01-30T00:00:00.000Z,140,2018-01-30,0,140NO218013000,NO2,Nuevo León,1,0.0086
5cccf5bee2705c19328205cb,25.675833333333,-100.33833333333,141,Obispado,CE,72,5ccceb50e2705c1932443f55,Monterrey,2018-01-30T00:00:00.000Z,141,2018-01-30,0,141NO218013000,NO2,Nuevo León,1,0.0038
5cccf5bee2705c19328205cf,25.783333333333,-100.58583333333,145,García,NO2,72,5ccceb65e2705c1932469e5a,Monterrey,2018-01-30T00:00:00.000Z,145,2018-01-30,0,145NO218013000,NO2,Nuevo León,1,0.009800000000000001
5cccf5bee2705c19328205d3,16.699340277778,-96.866455,160,CEDART,CED,73,5ccceb78e2705c193248b100,Oaxaca,2018-01-30T00:00:00.000Z,160,2018-01-30,0,160NO218013000,NO2,Oaxaca,1,0.0512
5cccf5bee2705c19328205dd,22.15125,-100.99611111111,171,Industriales Potosinos Asociados,IPAC,79,5ccceb8ee2705c19324b36be,San Luis Potosí Estatal,2018-01-30T00:00:00.000Z,171,2018-01-30,0,171NO218013000,NO2,San Luis Potosí,1,0.01694
5cccf5bee2705c19328205df,22.174222222222,-100.99308333333,174,Biblioteca,BIB,79,5ccceb98e2705c19324c5850,San Luis Potosí Estatal,2018-01-30T00:00:00.000Z,174,2018-01-30,0,174NO218013000,NO2,San Luis Potosí,1,0.0079538
5cccf5bee2705c19328205eb,19.530094444444,-96.881880555556,235,STPS,STP,115,5cccebace2705c19324eb224,Xalapa,2018-01-30T00:00:00.000Z,235,2018-01-30,0,235NO218013000,NO2,Veracruz,1,0.0096
5cccf5bee2705c19328205ec,20.973272222222,-89.624811111111,236,SEDUMA01,CEN,116,5cccebb1e2705c19324f76d9,Mérida,2018-01-30T00:00:00.000Z,236,2018-01-30,0,236NO218013000,NO2,Yucatán,1,-0.0024578008
5cccf5bee2705c19328205ed,19.635555555556,-98.912222222222,240,Acolman,ACO,119,5cccebb7e2705c193250298c,Valle de México,2018-01-30T00:00:00.000Z,240,2018-01-30,0,240NO218013000,NO2,Ciudad de México,1,0.012
5cccf5bee2705c19328205ef,19.272222222222,-99.207777777778,242,Ajusco Medio,AJM,119,5cccebbbe2705c193250d12e,Valle de México,2018-01-30T00:00:00.000Z,242,2018-01-30,0,242NO218013000,NO2,Ciudad de México,1,0.015
5cccf5bee2705c19328205f0,19.577222222222,-99.254166666667,243,Atizapán,ATI,119,5cccebc3e2705c1932519b7b,Valle de México,2018-01-30T00:00:00.000Z,243,2018-01-30,0,243NO218013000,NO2,Ciudad de México,1,0.01
5cccf5bee2705c19328205f2,19.326388888889,-99.176111111111,245,Centro de Ciencias de la Atmósfera,CCA,119,5cccebcce2705c193252a187,Valle de México,2018-01-30T00:00:00.000Z,245,2018-01-30,0,245NO218013000,NO2,Ciudad de México,1,0.015
5cccf5bee2705c19328205f6,19.722222222222,-99.198611111111,249,Cuautitlán,CUT,119,5cccebd8e2705c19325408c1,Valle de México,2018-01-30T00:00:00.000Z,249,2018-01-30,0,249NO218013000,NO2,Ciudad de México,1,0.016
5cccf5bee2705c19328205f7,19.4825,-99.243611111111,250,FES Acatlán,FAC,119,5cccebdee2705c193254aba3,Valle de México,2018-01-30T00:00:00.000Z,250,2018-01-30,0,250NO218013000,NO2,Ciudad de México,1,0.009
5cccf5bee2705c19328205f9,19.384444444444,-99.117777777778,252,Iztacalco,IZT,119,5cccebeae2705c193255fe66,Valle de México,2018-01-30T00:00:00.000Z,252,2018-01-30,0,252NO218013000,NO2,Ciudad de México,1,0.016
5cccf5bee2705c19328205fb,19.578888888889,-99.039722222222,254,Los Laureles,LLA,119,5cccebf1e2705c193256d0b7,Valle de México,2018-01-30T00:00:00.000Z,254,2018-01-30,0,254NO218013000,NO2,Ciudad de México,1,0.017
5cccf5bee2705c19328205fc,19.424722222222,-99.119722222222,256,Merced,MER,119,5cccebf6e2705c1932573f01,Valle de México,2018-01-30T00:00:00.000Z,256,2018-01-30,0,256NO218013000,NO2,Ciudad de México,1,0.016
5cccf5bee2705c19328205fd,19.460416666667,-98.902861111111,257,Montecillo,MON,119,5cccebfce2705c1932580670,Valle de México,2018-01-30T00:00:00.000Z,257,2018-01-30,0,257NO218013000,NO2,Ciudad de México,1,0.008
5cccf5bee2705c19328205fe,19.393888888889,-99.028333333333,258,Nezahualcóyotl,NEZ,119,5cccec01e2705c1932588da6,Valle de México,2018-01-30T00:00:00.000Z,258,2018-01-30,0,258NO218013000,NO2,Ciudad de México,1,0.013
5cccf5bee2705c19328205ff,19.325277777778,-99.204166666667,259,Pedregal,PED,119,5cccec07e2705c1932592be1,Valle de México,2018-01-30T00:00:00.000Z,259,2018-01-30,0,259NO218013000,NO2,Ciudad de México,1,0.014
5cccf5bee2705c1932820600,19.533055555556,-99.030555555556,260,San Agustín,SAG,119,5cccec0ce2705c193259b3b9,Valle de México,2018-01-30T00:00:00.000Z,260,2018-01-30,0,260NO218013000,NO2,Ciudad de México,1,0.012
5cccf5bee2705c1932820601,19.3575,-99.263055555556,262,Santa Fe,SFE,119,5cccec13e2705c19325a727c,Valle de México,2018-01-30T00:00:00.000Z,262,2018-01-30,0,262NO218013000,NO2,Ciudad de México,1,0.011
5cccf5bee2705c1932820602,19.404,-99.202722222222,263,Miguel Hidalgo,MGH,119,5cccec19e2705c19325b24a3,Valle de México,2018-01-30T00:00:00.000Z,263,2018-01-30,0,263NO218013000,NO2,Ciudad de México,1,0.018
5cccf5bee2705c1932820603,19.246666666667,-99.010833333333,265,Tlahuac,TAH,119,5cccec20e2705c19325be2c7,Valle de México,2018-01-30T00:00:00.000Z,265,2018-01-30,0,265NO218013000,NO2,Ciudad de México,1,0.019
5cccf5bee2705c1932820605,19.602777777778,-99.177222222222,267,Tultitlán,TLI,119,5cccec2be2705c19325d1965,Valle de México,2018-01-30T00:00:00.000Z,267,2018-01-30,0,267NO218013000,NO2,Ciudad de México,1,0.016
5cccf5bee2705c1932820606,19.360833333333,-99.073888888889,268,UAM Iztapalapa,UIZ,119,5cccec2fe2705c19325d89c4,Valle de México,2018-01-30T00:00:00.000Z,268,2018-01-30,0,268NO218013000,NO2,Ciudad de México,1,0.014
5cccf5bee2705c1932820607,19.304444444444,-99.103888888889,269,UAM Xochimilco,UAX,119,5cccec36e2705c19325e3b45,Valle de México,2018-01-30T00:00:00.000Z,269,2018-01-30,0,269NO218013000,NO2,Ciudad de México,1,0.022
5cccf5bee2705c1932820609,19.526111111111,-99.0825,271,Xalostoc,XAL,119,5cccec40e2705c19325f8993,Valle de México,2018-01-30T00:00:00.000Z,271,2018-01-30,0,271NO218013000,NO2,Ciudad de México,1,0.014
5cccf5bee2705c193282060a,20.508972222222,-97.446986111111,291,Universidad Veracruzana,PR-03,120,5cccec46e2705c1932605215,Poza Rica,2018-01-30T00:00:00.000Z,291,2018-01-30,0,291NO218013000,NO2,Veracruz,1,0.0074
5cccf5bee2705c193282060b,20.08525,-98.366638888889,292,Tulancingo,TLN,121,5cccec4de2705c193261325b,Tulancingo,2018-01-30T00:00:00.000Z,292,2018-01-30,0,292NO218013000,NO2,Hidalgo,1,0.0066381916666666705
5cccf5bee2705c193282060e,17.094666666667,-96.752166666667,297,Casa Hogar,CHO,73,5cccec54e2705c193261fd99,Oaxaca,2018-01-30T00:00:00.000Z,297,2018-01-30,0,297NO218013000,NO2,Oaxaca,1,0.0012
5cccf5bee2705c1932820613,21.903,-102.28461111111,303,Instituto Educativo,IED,30,5cccec68e2705c19326439fa,Aguascalientes,2018-01-30T00:00:00.000Z,303,2018-01-30,0,303NO218013000,NO2,Aguascalientes,1,0.018011
5cccf5bee2705c1932820614,25.421472222222,-100.99686111111,304,Finanzas,FIN,123,5cccec6ce2705c193264c7bc,Saltillo,2018-01-30T00:00:00.000Z,304,2018-01-30,0,304NO218013000,NO2,Coahuila,1,0.026529
5cccf5bee2705c1932820616,28.707666666667,-100.5265,306,Centro de Rehabilitación DIF,DIF,125,5cccec78e2705c1932664f18,Piedras Negras,2018-01-30T00:00:00.000Z,306,2018-01-30,0,306NO218013000,NO2,Coahuila,1,0.033315
5cccf5bee2705c1932820632,25.73,-100.30972222222,425,Universidad,N2,72,5ccceca3e2705c19326b9b07,Monterrey,2018-01-30T00:00:00.000Z,425,2018-01-30,0,425NO218013000,NO2,Nuevo León,1,0.0070999999999999995
