_id_x,lat,long,id_x,nombre,codigo,redesid,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,state,validoorig,valororig
5cccf5bee2705c19328205ae,20.631268055556,-103.41643083333,103,Las Águilas,AGU,63,5cccead6e2705c193235ccb5,Guadalajara,2018-01-30T00:00:00.000Z,103,2018-01-30,0,103TMP18013000,TMP,Jalisco,1,15.66
5cccf5bee2705c19328205af,20.576823888889,-103.32652861111,104,Las Pintas,PIN,63,5ccceadce2705c1932367470,Guadalajara,2018-01-30T00:00:00.000Z,104,2018-01-30,0,104TMP18013000,TMP,Jalisco,1,15.521
5cccf5bee2705c19328205b1,20.614444444444,-103.34333333333,106,Miravalle,MIR,63,5ccceae8e2705c193237b48a,Guadalajara,2018-01-30T00:00:00.000Z,106,2018-01-30,0,106TMP18013000,TMP,Jalisco,1,15.393
5cccf5bee2705c19328205b2,20.700538611111,-103.29661666667,107,Oblatos,OBL,63,5ccceaeee2705c1932385f68,Guadalajara,2018-01-30T00:00:00.000Z,107,2018-01-30,0,107TMP18013000,TMP,Jalisco,1,15.988
5cccf5bee2705c19328205b4,20.640966666667,-103.31259194444,109,Tlaquepaque,TLA,63,5ccceafae2705c193239d5fe,Guadalajara,2018-01-30T00:00:00.000Z,109,2018-01-30,0,109TMP18013000,TMP,Jalisco,1,10.095
5cccf5bee2705c19328205b5,20.680193055556,-103.39855138889,110,Vallarta,VAL,63,5ccceaffe2705c19323a93d3,Guadalajara,2018-01-30T00:00:00.000Z,110,2018-01-30,0,110TMP18013000,TMP,Jalisco,1,15.155
5cccf5bee2705c19328205bb,19.260305555556,-99.645722222222,123,Ceboruco,CB,65,5ccceb04e2705c19323b4d38,Toluca,2018-01-30T00:00:00.000Z,123,2018-01-30,0,123TMP18013000,TMP,México,1,5.55
5cccf5bee2705c19328205bc,19.278083333333,-99.656416666667,124,Toluca Centro,CE,65,5ccceb0ce2705c19323c3238,Toluca,2018-01-30T00:00:00.000Z,124,2018-01-30,0,124TMP18013000,TMP,México,1,5.6
5cccf5bee2705c19328205bd,19.270194444444,-99.595194444444,125,Metepec,MT,65,5ccceb13e2705c19323d20d1,Toluca,2018-01-30T00:00:00.000Z,125,2018-01-30,0,125TMP18013000,TMP,México,1,6.3
5cccf5bee2705c19328205be,19.283444444444,-99.683488888889,126,Oxtotitlán,OX,65,5ccceb19e2705c19323deca9,Toluca,2018-01-30T00:00:00.000Z,126,2018-01-30,0,126TMP18013000,TMP,México,1,5.79
